file_a,file_b,cochange_count
frontend/__tests__/components/features/home/repo-connector.test.tsx,openhands/resolver/send_pull_request.py,3
frontend/__tests__/components/features/home/repo-connector.test.tsx,openhands/runtime/base.py,3
frontend/__tests__/components/features/home/task-card.test.tsx,frontend/src/routes/git-settings.tsx,3
frontend/__tests__/components/features/home/task-card.test.tsx,openhands/runtime/base.py,3
frontend/__tests__/routes/git-settings.test.tsx,frontend/src/components/features/waitlist/auth-modal.tsx,3
frontend/src/components/features/home/tasks/task-card.tsx,openhands/integrations/provider.py,3
frontend/src/components/features/waitlist/auth-modal.tsx,frontend/src/types/settings.ts,3
frontend/src/components/features/waitlist/auth-modal.tsx,openhands/integrations/provider.py,3
frontend/src/components/features/waitlist/auth-modal.tsx,openhands/integrations/service_types.py,3
frontend/src/components/features/waitlist/auth-modal.tsx,openhands/integrations/utils.py,3
frontend/src/components/features/waitlist/auth-modal.tsx,openhands/server/routes/mcp.py,3
frontend/src/i18n/declaration.ts,frontend/src/utils/generate-auth-url.ts,3
frontend/src/i18n/declaration.ts,openhands/resolver/resolve_issue.py,3
frontend/src/i18n/declaration.ts,openhands/server/routes/mcp.py,3
frontend/src/i18n/translation.json,frontend/src/utils/generate-auth-url.ts,3
frontend/src/i18n/translation.json,openhands/resolver/resolve_issue.py,3
frontend/src/i18n/translation.json,openhands/server/routes/mcp.py,3
frontend/src/types/settings.ts,frontend/src/utils/local-storage.ts,3
frontend/src/types/settings.ts,openhands/runtime/base.py,3
frontend/src/utils/generate-auth-url.ts,frontend/src/utils/local-storage.ts,3
frontend/src/utils/local-storage.ts,openhands/integrations/service_types.py,3
openhands/integrations/provider.py,openhands/server/routes/mcp.py,3
openhands/integrations/service_types.py,openhands/server/routes/mcp.py,3
openhands/integrations/utils.py,openhands/resolver/resolve_issue.py,3
openhands/integrations/utils.py,openhands/resolver/utils.py,3
openhands/integrations/utils.py,openhands/runtime/base.py,3
openhands/integrations/utils.py,openhands/server/routes/mcp.py,3
openhands/resolver/README.md,openhands/resolver/interfaces/issue.py,3
openhands/resolver/issue_handler_factory.py,openhands/resolver/resolve_issue.py,3
openhands/resolver/issue_resolver.py,openhands/runtime/base.py,3
openhands/resolver/resolve_issue.py,openhands/runtime/base.py,3
openhands/resolver/send_pull_request.py,openhands/runtime/base.py,3
openhands/resolver/utils.py,openhands/runtime/base.py,3
openhands/runtime/base.py,openhands/server/routes/git.py,3
openhands/runtime/base.py,openhands/utils/import_utils.py,3
openhands/runtime/base.py,tests/unit/runtime/test_runtime_git_tokens.py,3
containers/app/Dockerfile,openhands/runtime/utils/runtime_build.py,3
containers/app/Dockerfile,openhands/runtime/utils/runtime_templates/Dockerfile.j2,3
frontend/src/i18n/declaration.ts,pyproject.toml,3
openhands/memory/memory.py,pyproject.toml,3
.github/scripts/update_pr_description.sh,openhands-cli/README.md,3
.github/scripts/update_pr_description.sh,openhands-cli/openhands_cli/pt_style.py,3
.github/workflows/cli-build-binary-and-optionally-release.yml,openhands-cli/build.py,3
.github/workflows/lint.yml,.github/workflows/pypi-release.yml,3
openhands-cli/.gitignore,openhands-cli/build.py,3
openhands-cli/.gitignore,openhands-cli/openhands.spec,3
openhands-cli/.gitignore,openhands-cli/openhands_cli/agent_chat.py,3
openhands-cli/.gitignore,openhands-cli/openhands_cli/runner.py,3
openhands-cli/.gitignore,openhands-cli/openhands_cli/setup.py,3
openhands-cli/.gitignore,openhands-cli/openhands_cli/tui/settings/settings_screen.py,3
openhands-cli/.gitignore,openhands-cli/openhands_cli/tui/settings/store.py,3
openhands-cli/.gitignore,openhands-cli/pyproject.toml,3
openhands-cli/.gitignore,openhands-cli/tests/test_conversation_runner.py,3
openhands-cli/.gitignore,openhands-cli/tests/test_directory_separation.py,3
openhands-cli/README.md,openhands-cli/openhands_cli/pt_style.py,3
openhands-cli/build.py,openhands-cli/openhands.spec,3
openhands-cli/build.py,openhands-cli/openhands_cli/setup.py,3
openhands-cli/build.py,openhands-cli/tests/test_directory_separation.py,3
openhands-cli/openhands.spec,openhands-cli/openhands_cli/agent_chat.py,3
openhands-cli/openhands.spec,openhands-cli/openhands_cli/runner.py,3
openhands-cli/openhands.spec,openhands-cli/openhands_cli/setup.py,3
openhands-cli/openhands.spec,openhands-cli/openhands_cli/tui/settings/settings_screen.py,3
openhands-cli/openhands.spec,openhands-cli/openhands_cli/tui/settings/store.py,3
openhands-cli/openhands.spec,openhands-cli/pyproject.toml,3
openhands-cli/openhands.spec,openhands-cli/tests/test_conversation_runner.py,3
openhands-cli/openhands.spec,openhands-cli/tests/test_directory_separation.py,3
openhands-cli/openhands_cli/__init__.py,openhands-cli/pyproject.toml,3
openhands-cli/openhands_cli/agent_chat.py,openhands-cli/openhands_cli/tui/settings/store.py,3
openhands-cli/openhands_cli/agent_chat.py,openhands-cli/openhands_cli/tui/tui.py,3
openhands-cli/openhands_cli/agent_chat.py,openhands-cli/openhands_cli/user_actions/settings_action.py,3
openhands-cli/openhands_cli/agent_chat.py,openhands-cli/tests/commands/test_resume_command.py,3
openhands-cli/openhands_cli/agent_chat.py,openhands-cli/tests/test_directory_separation.py,3
openhands-cli/openhands_cli/agent_chat.py,openhands-cli/tests/test_tui.py,3
openhands-cli/openhands_cli/listeners/__init__.py,openhands-cli/openhands_cli/setup.py,3
openhands-cli/openhands_cli/listeners/__init__.py,openhands-cli/tests/test_confirmation_mode.py,3
openhands-cli/openhands_cli/runner.py,openhands-cli/tests/test_confirmation_mode.py,3
openhands-cli/openhands_cli/runner.py,openhands-cli/tests/test_directory_separation.py,3
openhands-cli/openhands_cli/setup.py,openhands-cli/tests/commands/test_new_command.py,3
openhands-cli/openhands_cli/setup.py,openhands-cli/tests/commands/test_resume_command.py,3
openhands-cli/openhands_cli/setup.py,openhands-cli/tests/test_directory_separation.py,3
openhands-cli/openhands_cli/simple_main.py,openhands-cli/tests/test_main.py,3
openhands-cli/openhands_cli/tui/settings/settings_screen.py,openhands-cli/openhands_cli/user_actions/settings_action.py,3
openhands-cli/openhands_cli/tui/settings/settings_screen.py,openhands-cli/tests/test_confirmation_mode.py,3
openhands-cli/openhands_cli/tui/settings/settings_screen.py,openhands-cli/tests/test_mcp_config_validation.py,3
openhands-cli/openhands_cli/tui/settings/store.py,openhands-cli/openhands_cli/utils.py,3
openhands-cli/openhands_cli/tui/settings/store.py,openhands-cli/tests/test_directory_separation.py,3
openhands-cli/openhands_cli/tui/tui.py,openhands-cli/tests/test_tui.py,3
openhands-cli/openhands_cli/user_actions/agent_action.py,openhands-cli/tests/test_confirmation_mode.py,3
openhands-cli/openhands_cli/utils.py,openhands-cli/pyproject.toml,3
openhands-cli/openhands_cli/utils.py,openhands-cli/tests/test_conversation_runner.py,3
openhands-cli/pyproject.toml,openhands-cli/tests/test_confirmation_mode.py,3
openhands-cli/pyproject.toml,openhands-cli/tests/test_directory_separation.py,3
openhands-cli/tests/commands/test_new_command.py,openhands-cli/tests/test_confirmation_mode.py,3
openhands-cli/tests/settings/test_settings_workflow.py,openhands-cli/tests/test_conversation_runner.py,3
openhands-cli/tests/test_confirmation_mode.py,openhands-cli/tests/test_conversation_runner.py,3
openhands-cli/tests/test_conversation_runner.py,openhands-cli/tests/test_mcp_config_validation.py,3
openhands-cli/tests/test_directory_separation.py,openhands-cli/tests/test_mcp_config_validation.py,3
openhands/app_server/app_conversation/app_conversation_info_service.py,openhands/app_server/app_conversation/live_status_app_conversation_service.py,3
frontend/public/android-chrome-192x192.png,frontend/public/favicon.ico,3
frontend/public/android-chrome-192x192.png,frontend/public/safari-pinned-tab.svg,3
frontend/public/android-chrome-512x512.png,frontend/public/favicon.ico,3
frontend/public/android-chrome-512x512.png,frontend/public/safari-pinned-tab.svg,3
frontend/public/apple-touch-icon.png,frontend/public/favicon.ico,3
frontend/public/apple-touch-icon.png,frontend/public/safari-pinned-tab.svg,3
frontend/public/favicon-16x16.png,frontend/public/favicon.ico,3
frontend/public/favicon-16x16.png,frontend/public/safari-pinned-tab.svg,3
frontend/public/favicon-32x32.png,frontend/public/favicon.ico,3
frontend/public/favicon-32x32.png,frontend/public/safari-pinned-tab.svg,3
frontend/public/favicon.ico,frontend/public/safari-pinned-tab.svg,3
openhands/app_server/app_conversation/live_status_app_conversation_service.py,tests/unit/server/routes/test_conversation_routes.py,3
frontend/__tests__/routes/app-settings.test.tsx,frontend/src/routes/app-settings.tsx,3
frontend/__tests__/utils/error-handler.test.ts,frontend/src/utils/error-handler.ts,3
frontend/package-lock.json,frontend/src/components/shared/modals/settings/settings-form.tsx,3
frontend/package-lock.json,frontend/src/context/ws-client-provider.tsx,3
frontend/package-lock.json,frontend/src/root.tsx,3
frontend/package.json,frontend/src/components/shared/modals/settings/settings-form.tsx,3
frontend/package.json,frontend/src/context/ws-client-provider.tsx,3
frontend/src/components/features/analytics/analytics-consent-form-modal.tsx,frontend/src/hooks/use-migrate-user-consent.ts,3
frontend/src/hooks/mutation/use-save-settings.ts,frontend/src/hooks/use-migrate-user-consent.ts,3
evaluation/integration_tests/run_infer.py,evaluation/integration_tests/tests/t05_simple_browsing.py,3
evaluation/integration_tests/tests/t01_fix_simple_typo.py,evaluation/integration_tests/tests/t02_add_bash_hello.py,3
evaluation/integration_tests/tests/t01_fix_simple_typo.py,evaluation/integration_tests/tests/t03_jupyter_write_file.py,3
evaluation/integration_tests/tests/t01_fix_simple_typo.py,evaluation/integration_tests/tests/t04_git_staging.py,3
evaluation/integration_tests/tests/t01_fix_simple_typo.py,evaluation/integration_tests/tests/t05_simple_browsing.py,3
evaluation/integration_tests/tests/t02_add_bash_hello.py,evaluation/integration_tests/tests/t03_jupyter_write_file.py,3
evaluation/integration_tests/tests/t02_add_bash_hello.py,evaluation/integration_tests/tests/t04_git_staging.py,3
evaluation/integration_tests/tests/t02_add_bash_hello.py,evaluation/integration_tests/tests/t05_simple_browsing.py,3
evaluation/integration_tests/tests/t03_jupyter_write_file.py,evaluation/integration_tests/tests/t04_git_staging.py,3
evaluation/integration_tests/tests/t03_jupyter_write_file.py,evaluation/integration_tests/tests/t05_simple_browsing.py,3
evaluation/integration_tests/tests/t04_git_staging.py,evaluation/integration_tests/tests/t05_simple_browsing.py,3
openhands-cli/tests/test_confirmation_mode.py,openhands-cli/uv.lock,3
openhands-cli/build.py,openhands-cli/uv.lock,3
